"OTUID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_5375","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium_X"
"ASV_2240","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_3556","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea","Hamadaea_X"
"ASV_8733","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophagaceae_X","Cytophagaceae_X_X"
"ASV_7115","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_8628","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","Arenimonas_X"
"ASV_2502","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_7956","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Rhizomicrobium","Rhizomicrobium_X"
"ASV_5441","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_X"
"ASV_5701","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophagaceae_X","Cytophagaceae_X_X"
"ASV_8278","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium_sp._TA_DQ"
"ASV_3572","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_4090","Bacteria","Acidobacteria","Acidobacteria","Subgroup_2","Subgroup_2_X","Subgroup_2_X_X","Subgroup_2_X_X_X"
"ASV_2519","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_1959","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","JG30-KF-CM45_X","JG30-KF-CM45_X_X","JG30-KF-CM45_X_X_X"
"ASV_3678","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_X","BIrii41_X_X"
"ASV_4799","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_7797","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_8205","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_3243","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_4794","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_Incertae_Sedis","Reyranella","Reyranella_X"
"ASV_4978","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","bacterium_Ellin5022"
"ASV_3170","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_2827","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_5994","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_X"
"ASV_2625","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","JG30-KF-CM45_X","JG30-KF-CM45_X_X","JG30-KF-CM45_X_X_X"
"ASV_6508","Bacteria","Bacteria_X","Bacteria_X_X","Bacteria_X_X_X","Bacteria_X_X_X_X","Bacteria_X_X_X_X_X","Bacteria_X_X_X_X_X_X"
"ASV_4134","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_4942","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_8223","Bacteria","Proteobacteria","Betaproteobacteria","TRA3-20","TRA3-20_X","TRA3-20_X_X","TRA3-20_X_X_X"
"ASV_2572","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus_sp._SH22"
"ASV_6683","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_X","BIrii41_X_X"
"ASV_2881","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pelagibacterium","Pelagibacterium_X"
"ASV_4845","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_X"
"ASV_8070","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_5614","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_4294","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","JG30-KF-CM45_X","JG30-KF-CM45_X_X","JG30-KF-CM45_X_X_X"
"ASV_8746","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas_X"
"ASV_4875","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Pedomicrobium_X"
"ASV_5950","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_2100","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Unknown_Family_X","Unknown_Family_X_X"
"ASV_2898","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","1921-3","1921-3_X","1921-3_X_X"
"ASV_1944","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_4255","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_6833","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_3698","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_7032","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia","Leifsonia_sp._TP2ME"
"ASV_5846","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacterales_X","Solirubrobacterales_X_X","Solirubrobacterales_X_X_X"
"ASV_7116","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes","Rhodoplanes_X"
"ASV_4905","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_X"
"ASV_2589","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_3235","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","1921-3","1921-3_X","1921-3_X_X"
"ASV_3705","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_X"
"ASV_4999","Bacteria","WD272","WD272_X","WD272_X_X","WD272_X_X_X","WD272_X_X_X_X","WD272_X_X_X_X_X"
"ASV_2116","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_8230","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacterales_X","Ktedonobacterales_X_X","Ktedonobacterales_X_X_X"
"ASV_2954","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_6920","Bacteria","Chloroflexi","Ktedonobacteria","Thermogemmatisporales","1921-2","1921-2_X","1921-2_X_X"
"ASV_4945","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_2932","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","bacterium_Ellin5022"
"ASV_3301","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus_sp._SH22"
"ASV_4952","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_6984","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_5809","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_5827","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","bacterium_Ellin5022"
"ASV_8437","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","FCPS473","FCPS473_X","FCPS473_X_X"
"ASV_3771","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_3302","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","bacterium_Ellin5022"
"ASV_6996","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","Actinospica_X"
"ASV_3307","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","Luedemannella_X"
"ASV_3336","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_X"
"ASV_8407","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_X"
"ASV_5805","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","YNPFFP1","YNPFFP1_X","YNPFFP1_X_X"
"ASV_1956","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_4974","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_X"
"ASV_7053","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_8442","Bacteria","Proteobacteria","Proteobacteria_X","Proteobacteria_X_X","Proteobacteria_X_X_X","Proteobacteria_X_X_X_X","Proteobacteria_X_X_X_X_X"
"ASV_4982","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","1921-3","1921-3_X","1921-3_X_X"
"ASV_3327","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_2645","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_5060","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseriaceae_X","Neisseriaceae_X_X"
"ASV_5964","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chromobacterium","Chromobacterium_subtsugae"
"ASV_4401","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_5772","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_6050","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_X"
"ASV_7774","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Blastococcus_X"
"ASV_4519","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_7518","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_5331","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia_X"
"ASV_5333","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_X"
"ASV_7453","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_8737","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_4407","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella_X"
"ASV_2156","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_7398","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Acidimicrobiaceae_X","Acidimicrobiaceae_X_X"
"ASV_4140","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_7817","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Pseudolabrys_X"
"ASV_5090","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella_X"
"ASV_7661","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Mizugakiibacter","Mizugakiibacter_X"
"ASV_6028","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_3156","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_3468","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_7936","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus","Geodermatophilus_X"
"ASV_4556","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_6818","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_4045","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Steroidobacter","Steroidobacter_X"
"ASV_3937","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_7296","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium_X"
"ASV_4712","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_X"
"ASV_4013","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","0319-6A21_X","0319-6A21_X_X"
"ASV_3871","Bacteria","Saccharibacteria","Saccharibacteria_X","Saccharibacteria_X_X","Saccharibacteria_X_X_X","Saccharibacteria_X_X_X_X","Saccharibacteria_X_X_X_X_X"
"ASV_2960","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_5591","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_2806","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacterales_X","Solirubrobacterales_X_X","Solirubrobacterales_X_X_X"
"ASV_3127","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia_X"
"ASV_3197","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_5116","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_5470","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_3384","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_Incertae_Sedis","Reyranella","Reyranella_X"
"ASV_2689","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Gaiella_X"
"ASV_6180","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_X"
"ASV_2988","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_3524","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium_X"
"ASV_6328","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_7232","Bacteria","Chloroflexi","Thermomicrobia","AKYG1722","AKYG1722_X","AKYG1722_X_X","AKYG1722_X_X_X"
"ASV_7244","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_8511","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_4711","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_5192","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_1641","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_5500","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_3417","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_4504","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium_X"
"ASV_4940","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Pedomicrobium_X"
"ASV_8121","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_6126","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_7393","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomycetaceae_X","Streptomycetaceae_X_X"
"ASV_2431","Bacteria","Acidobacteria","Acidobacteria","Subgroup_2","Subgroup_2_X","Subgroup_2_X_X","Subgroup_2_X_X_X"
"ASV_3697","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_5233","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_8502","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_2442","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30a-KF-32","JG30a-KF-32_X","JG30a-KF-32_X_X"
"ASV_7379","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","Asticcacaulis_X"
"ASV_3942","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_7381","Bacteria","Chloroflexi","S085","S085_X","S085_X_X","S085_X_X_X","S085_X_X_X_X"
"ASV_4664","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_3951","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_X"
"ASV_4552","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_1660","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_5447","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia_X"
"ASV_4110","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_5666","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_2261","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_6436","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Dongia","bacterium_Ellin328"
"ASV_7689","Bacteria","Latescibacteria","Latescibacteria_X","Latescibacteria_X_X","Latescibacteria_X_X_X","Latescibacteria_X_X_X_X","Latescibacteria_X_X_X_X_X"
"ASV_7634","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_4701","Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66_X","JG30-KF-CM66_X_X","JG30-KF-CM66_X_X_X","JG30-KF-CM66_X_X_X_X"
"ASV_2816","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_3161","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Planosporangium","Planosporangium_X"
"ASV_5555","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Mizugakiibacter","Mizugakiibacter_X"
"ASV_6495","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_X"
"ASV_8563","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae_X","Acetobacteraceae_X_X"
"ASV_5464","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella","Kribbella_X"
"ASV_4031","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Steroidobacter","Steroidobacter_X"
"ASV_6304","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_6644","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacteraceae_X","Xanthobacteraceae_X_X"
"ASV_3523","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","JG30-KF-CM45_X","JG30-KF-CM45_X_X","JG30-KF-CM45_X_X_X"
"ASV_2798","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_5391","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_X"
"ASV_2094","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","Roseiflexus_X"
"ASV_4934","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_2053","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_X","Rhodospirillaceae_X_X"
"ASV_7617","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","Flavisolibacter_X"
"ASV_7106","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_7869","Bacteria","Acidobacteria","Acidobacteria","Subgroup_4","Unknown_Family","Blastocatella","Blastocatella_X"
"ASV_4736","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_6393","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_5780","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_3573","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_5977","Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136_X","Gitt-GS-136_X_X","Gitt-GS-136_X_X_X","Gitt-GS-136_X_X_X_X"
"ASV_4184","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_7776","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_4968","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Sinomonas","Sinomonas_X"
"ASV_2288","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_sp._LC151"
"ASV_6798","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Mizugakiibacter","Mizugakiibacter_X"
"ASV_4917","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangiaceae_X","Intrasporangiaceae_X_X"
"ASV_8762","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_X"
"ASV_4772","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30a-KF-32","JG30a-KF-32_X","JG30a-KF-32_X_X"
"ASV_3600","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_4126","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","FCPS473","FCPS473_X","FCPS473_X_X"
